UHHH-HF|Khabarovsk ACC Sector HF - Khabarovsk|UHHH_HF|UHHH-HF
UHMM|Magadan||UHMM
UHMM-S|Magadan ACC Sector South - Magadan|UHMM_S|UHMM-S
UHMM-N|Magadan ACC Sector North - Magadan|UHMM_N|UHMM-N
UHMM-N1|Magadan ACC Sector North-1 - Magadan|UHMM_N1|UHMM-N1
UHMM-N2|Magadan ACC Sector North-2 - Magadan|UHMM_N2|UHMM-N2
UHMM-K1|Magadan ACC Sector Kamchatka-1 - Magadan|UHMM_K1|UHMM-K1
UHMM-K2|Magadan ACC Sector Kamchatka-2 - Magadan|UHMM_K2|UHMM-K2
UHMM-O|Magadan ACC Sector Oceanic - Magadan|UHMM_O|UHMM-O
UIII|Irkutsk||UIII
UIII-N|Irkutsk ACC Sector North - Irkutsk|UIII_N|UIII-N
UIII-W|Irkutsk ACC Sector West - Irkutsk|UIII_W|UIII-W
UIII-E|Irkutsk ACC Sector East - Irkutsk|UIII_E|UIII-E
UKBV|Kyiv|UKBB|UKBV
UKFV|Simferopol|UKFF|UKFV
UKDV|Dnipro||UKDV
UKLV|Lviv|UKLL|UKLV
UKOV|Odesa|UKOO|UKOV
UKR|Ukraine||UKR
ULLL|Sankt-Peterburg ACC - Peterburg||ULLL
ULLL-AM|Sankt-Peterburg ACC, sectors Arkhangelsk, Murmansk, Naryan-Mar, Oceanic - Peterburg|ULLL_AM|ULLL-AM
ULLL-AR|Sankt-Peterburg ACC, sector Arkhangelsk - Peterburg|ULLL_AR|ULLL-AR
ULLL-MO|Sankt-Peterburg ACC, sector Oceanic - Peterburg|ULLL_MO|ULLL-MO
ULLL-MR|Sankt-Peterburg ACC, sector Murmansk - Peterburg|ULLL_MR|ULLL-MR
ULLL-NM|Sankt-Peterburg ACC, sector Naryan-Mar - Peterburg|ULLL_NM|ULLL-NM
ULLL-R|Sankt-Peterburg ACC, sector Peterburg - Peterburg|ULLL_R|ULLL-R
ULLL-SW|Sankt-Peterburg ACC, sector SW (R3+R4) South-West - Peterburg|ULLL_SW|ULLL-SW
ULLL-R1|Sankt-Peterburg ACC, sector R1 North - Peterburg|ULLL_R1|ULLL-R1
ULLL-R2|Sankt-Peterburg ACC, sector R2 South-East - Peterburg|ULLL_R2|ULLL-R2
ULLL-R3|Sankt-Peterburg ACC, sector R3 South-West - Peterburg|ULLL_R3|ULLL-R3
ULLL-R4|Sankt-Peterburg ACC, sector R4 West - Peterburg|ULLL_R4|ULLL-R4
ULLL-R5|Sankt-Peterburg ACC, sector R5 Petrozavodsk - Peterburg|ULLL_R5|ULLL-R5
ULLL-R6|Sankt-Peterburg ACC, sector R6 Velikiye Luki - Peterburg|ULLL_R6|ULLL-R6
ULLL-S|Sankt-Peterburg ACC, sector Syktyvkar - Peterburg|ULLL_S|ULLL-S
ULLL-S|Sankt-Peterburg ACC, sector Syktyvkar - Peterburg|ULLL_SC|ULLL-S
ULLL-S|Sankt-Peterburg ACC, sector Syktyvkar - Peterburg|ULLL_S1|ULLL-S
ULLL-S|Sankt-Peterburg ACC, sector Syktyvkar - Peterburg|ULLL_S2|ULLL-S
ULLL-S|Sankt-Peterburg ACC, sector Syktyvkar - Peterburg|ULLL_S3|ULLL-S
ULLL-S|Sankt-Peterburg ACC, sector Syktyvkar - Peterburg|ULLL_S4|ULLL-S
ULLL-S|Sankt-Peterburg ACC, sector Syktyvkar - Peterburg|ULLL_S5|ULLL-S
ULLL-W|Sankt-Peterburg ACC, sector Vologda - Peterburg|ULLL_W|ULLL-W
ULLL-W|Sankt-Peterburg ACC, sector Vologda - Peterburg|ULLL_W1|ULLL-W
ULLL-W|Sankt-Peterburg ACC, sector Vologda - Peterburg|ULLL_W2|ULLL-W
ULLL-KT|Sankt-Peterburg ACC, sector Kotlas - Peterburg|ULLL_KT|ULLL-KT
ULLL-WK|Sankt-Peterburg ACC, sectors Kotlas, Vologda - Peterburg|ULLL_WK|ULLL-WK
UMKK|Kaliningrad||UMKK
UMMV|Minsk|UMMM|UMMV
UMMV-N|Minsk ACC sector North|UMMV_N|UMMV-N
UMMV-S|Minsk ACC sector South|UMMV_S|UMMV-S
UMMV-W|Minsk ACC sector West|UMMV_W|UMMV-W
UNKL|Krasnoyarsk||UNKL
UNKL-N|Krasnoyarsk ACC Sector North - Krasnoyarsk|UNKL_N|UNKL-N
UNKL-N1|Krasnoyarsk ACC Sector North 1 - Krasnoyarsk|UNKL_N1|UNKL-N1
UNKL-N2|Krasnoyarsk ACC Sector North 2 - Krasnoyarsk|UNKL_N2|UNKL-N2
UNKL-S|Krasnoyarsk ACC Sector South - Krasnoyarsk|UNKL_S|UNKL-S
UNKL-S1|Krasnoyarsk ACC Sector South 1 - Krasnoyarsk|UNKL_S1|UNKL-S1
UNKL-S2|Krasnoyarsk ACC Sector South 2 - Krasnoyarsk|UNKL_S2|UNKL-S2
UNKL-S3|Krasnoyarsk ACC Sector South 3 - Krasnoyarsk|UNKL_S3|UNKL-S3
UNNT|Novosibirsk||UNNT
UNNT-N|Novosibirsk ACC Sector North - Novosibirsk|UNNT_N|UNNT-N
UNNT-W|Novosibirsk ACC Sector West - Novosibirsk|UNNT_W|UNNT-W
UNNT-S|Novosibirsk ACC Sector South - Novosibirsk|UNNT_S|UNNT-S
UNNT-E|Novosibirsk ACC Sector East - Novosibirsk|UNNT_E|UNNT-E
UNNT-C|Novosibirsk ACC Sector Center - Novosibirsk|UNNT_C|UNNT-C
URRV|Rostov||URRV
USSV|Yekaterinburg ACC - Ural||USSV
USSV-W|Yekaterinburg ACC Sector West - Ural|USSV_W|USSV-W
USSV-E|Yekaterinburg ACC Sector East - Ural|USSV_E|USSV-E
USSV-N|Yekaterinburg ACC Sector North - Ural|USSV_N|USSV-N
USSV-C|Yekaterinburg ACC Sector Center - Ural|USSV_C|USSV-C
USSV-S|Yekaterinburg ACC Sector South - Ural|USSV_S|USSV-S
USSV-P|Yekaterinburg ACC Sector Perm - Ural|USSV_P|USSV-P
USTV|Tyumen ACC - Tyumen||USTV
USTV-N|Tyumen ACC Sector North - Tyumen|USTV_N|USTV-N
USTV-W|Tyumen ACC Sector West - Tyumen|USTV_W|USTV-W
USTV-S|Tyumen ACC Sector South - Tyumen|USTV_S|USTV-S
USTV-E|Tyumen ACC Sector East - Tyumen|USTV_E|USTV-E
USTV-C|Tyumen ACC Sector Center - Tyumen|USTV_C|USTV-C
UTAA|Ashgabat||UTAA
UTAK|Turkmenbashi||UTAK
UTAT|Dashoguz||UTAT
UTAV|Turkmenabat||UTAV
UTDD|Dushanbe||UTDD
UTSD|Samarkand||UTSD
UTTR|Tashkent||UTTR
UUWV|Moscow||UUWV
UUWV-N|Moscow ACC sector Combined North - Moscow|UUWV_N|UUWV-N
UUWV-S|Moscow ACC sector Combined South - Moscow|UUWV_S|UUWV-S
UUWV-NW|Moscow ACC sector North - Moscow|UUWV_NW|UUWV-NW
UUWV-NE|Moscow ACC sector Gorky - Moscow|UUWV_NE|UUWV-NE
UUWV-SE|Moscow ACC sectors Penza and Voronezh - Moscow|UUWV_SE|UUWV-SE
UUWV-E|Moscow ACC sector Penza - Moscow|UUWV_E|UUWV-E
UUWV-SW|Moscow ACC sector South-West - Moscow|UUWV_SW|UUWV-SW
UUWV-W|Moscow ACC sector West - Moscow|UUWV_W|UUWV-W
UWWW|Samara||UWWW
UWWW-N|Samara ACC sector Kazan - Samara|UWWW_N|UWWW-N
UWWW-SW|Samara ACC sector Saratov - Samara|UWWW_SW|UWWW-SW
UWWW-SE|Samara ACC sector Orenburg - Samara|UWWW_SE|UWWW-SE
UWWW-W|Samara ACC sector West - Samara|UWWW_W|UWWW-W
UWWW-E|Samara ACC samara East - Samara|UWWW_E|UWWW-E
VAAH|Ahmedabad ACC - Mumbai||VAAH
VABB-LC|Mumbai Lower ACC - Mumbai|VABB_LC|VABB-LC
VABB-U5|Mumbai (U5) ACC - Mumbai|VABB_U5|VABB-U5
VABB|Mumbai ACC - Mumbai||VABB
VABF-OC|Oceanic Sector - Mumbai|VABF_OC|VABF-OC
VABF-UAC|Upper Area Control - Mumbai|VABF_UAC|VABF-UAC
VABF|Mumbai||VABF
VANP-UAC|Nagpur (Upper) ACC - Mumbai|VANP_UAC|VANP-UAC
VANP|Nagpur ACC - Mumbai||VANP
VCCF|Colombo||VCCF
VDPF|Phnom Penh||VDPF
VEBN|Varanasi ACC - Kolkata||VEBN
VECC-E|Kolkata (East) ACC - Kolkata|VECC_E|VECC-E
VECC-N|Kolkata (North) ACC - Kolkata|VECC_N|VECC-N
VECC-W|Kolkata (West) ACC - Kolkata|VECC_W|VECC-W
VECC|Kolkata ACC - Kolkata||VECC
VECF-OC|Oceanic Sector - Kolkata|VECF_OC|VECF-OC
VECF-UAC|Upper Area Control - Kolkata|VECF_UAC|VECF-UAC
VECF-UBN|Upper Varanasi Sector - Kolkata|VECF_UBN|VECF-UBN
VECF-UBS|Upper Bhubaneswar Sector - Kolkata|VECF_UBS|VECF-UBS
VECF-UGT|Upper Guwahati Sector - Kolkata|VECF_UGT|VECF-UGT
VECF-UKE|Upper Kolkata (East) Sector - Kolkata|VECF_UKE|VECF-UKE
VECF-UKN|Upper Kolkata (North) Sector - Kolkata|VECF_UKN|VECF-UKN
VECF-UKW|Upper Kolkata (West) Sector - Kolkata|VECF_UKW|VECF-UKW
VECF-URP|Upper Raipur Sector - Kolkata|VECF_URP|VECF-URP
VECF|Kolkata||VECF
VEGF|Guwahati||VEGF
VGFR|Dhaka||VGFR
VHHK|Hong Kong|HKG|VHHK
VIDF-LD1|Lower Delhi (Northeast) ACC - Delhi|VIDF_LD1|VIDF-LD1
VIDF-LD2|Lower Delhi (Southeast) ACC - Delhi|VIDF_LD2|VIDF-LD2
VIDF-LD3|Lower Delhi (Southwest) ACC - Delhi|VIDF_LD3|VIDF-LD3
VIDF-LD4|Lower Delhi (Northwest) ACC - Delhi|VIDF_LD4|VIDF-LD4
VIDF-UAC|Upper Area Control - Delhi|VIDF_UAC|VIDF-UAC
VIDF-UD1|Upper Delhi (Northeast) ACC - Delhi|VIDF_UD1|VIDF-UD1
VIDF-UD2|Upper Delhi (Southeast) ACC - Delhi|VIDF_UD2|VIDF-UD2
VIDF-UD3|Upper Delhi (Southwest) ACC - Delhi|VIDF_UD3|VIDF-UD3
VIDF-UD4|Upper Delhi (Northwest) ACC - Delhi|VIDF_UD4|VIDF-UD4
VIDF-UD5|Upper Delhi (Central) ACC - Delhi|VIDF_UD5|VIDF-UD5
VIDF|Delhi||VIDF
VIAR|Amritsar ACC - Delhi||VIAR
VIJP|Jaipur ACC - Delhi||VIJP
VILK|Lucknow ACC - Delhi||VILK
VIUX|Udhampur ACC (Northern Control) - Delhi||VIUX
VLVT|Vientiane||VLVT
VNSM|Kathmandu||VNSM
VOBG|Bengaluru (HAL) ACC - Chennai||VOBG
VOBL|Bengaluru ACC - Chennai||VOBL
VOCI|Cochin ACC - Chennai||VOCI
VOHS|Hyderabad ACC - Chennai||VOHS
VOMF-OC|Oceanic Sector - Chennai|VOMF_OC|VOMF-OC
VOMF-UAC|Upper Area Control - Chennai|VOMF_UAC|VOMF-UAC
VOMF-UBL|Upper Bengaluru Sector - Chennai|VOMF_UBL|VOMF-UBL
VOMF-UBW|Upper Bengaluru (West) Sector - Chennai|VOMF_UBW|VOMF-UBW
VOMF-UHS|Upper Hyderabad Sector - Chennai|VOMF_UHS|VOMF-UHS
VOMF-UML|Upper Mangaluru Sector - Chennai|VOMF_UML|VOMF-UML
VOMF-UMM|Upper Chennai Sector - Chennai|VOMF_UMM|VOMF-UMM
VOMF-UTV|Upper Thiruvananthapuram Sector - Chennai|VOMF_UTV|VOMF-UTV
VOMF|Chennai||VOMF
VOML|Mangaluru ACC - Chennai||VOML
VOMM-S|Chennai (South) ACC - Chennai|VOMM_S|VOMM-S
VOMM|Chennai ACC - Chennai||VOMM
VOTV|Thiruvananthapuram ACC - Chennai||VOTV
VRMF|Male||VRMF
VTBB|Bangkok ACC - Bangkok||VTBB
VTBB-1N|Bangkok ACC (Sector 1N) - Bangkok|VTBB_1N|VTBB-1N
VTBB-1S|Bangkok ACC (Sector 1S) - Bangkok|VTBB_1S|VTBB-1S
VTBB-2N|Bangkok ACC (Sector 2N) - Bangkok|VTBB_2N|VTBB-2N
VTBB-2S|Bangkok ACC (Sector 2S) - Bangkok|VTBB_2S|VTBB-2S
VTBB-3N|Bangkok ACC (Sector 3N) - Bangkok|VTBB_3N|VTBB-3N
VTBB-3S|Bangkok ACC (Sector 3S) - Bangkok|VTBB_3S|VTBB-3S
VTBB-4N|Bangkok ACC (Sector 4N) - Bangkok|VTBB_4N|VTBB-4N
VTBB-4S|Bangkok ACC (Sector 4S) - Bangkok|VTBB_4S|VTBB-4S
VTBB-5N|Bangkok ACC (Sector 5N) - Bangkok|VTBB_5N|VTBB-5N
VTBB-5S|Bangkok ACC (Sector 5S) - Bangkok|VTBB_5S|VTBB-5S
VTBB-6N|Bangkok ACC (Sector 6N) - Bangkok|VTBB_6N|VTBB-6N
VTBB-6S|Bangkok ACC (Sector 6S) - Bangkok|VTBB_6S|VTBB-6S
VTBB-N|Bangkok ACC (Sectors 1N-6N) - Bangkok|VTBB_N|VTBB-N
VTBB-S|Bangkok ACC (Sectors 1S-6S) - Bangkok|VTBB_S|VTBB-S
VTBB-NW|Bangkok ACC (Sectors 1N/3N/4N) - Bangkok|VTBB_NW|VTBB-NW
VTBB-NE|Bangkok ACC (Sectors 2N/5N/6N) - Bangkok|VTBB_NE|VTBB-NE
VTBB-SW|Bangkok ACC (Sectors 1S-4S) - Bangkok|VTBB_SW|VTBB-SW
VTBB-SE|Bangkok ACC (Sectors 5S-6S) - Bangkok|VTBB_SE|VTBB-SE
VVCL|Mekong|VCL|VVCL
VVHN|Hanoi||VVHN
VVHM|Ho Chi Minh||VVHM
VYYF|Yangon||VYYF
WAAF|Ujung Pandang||WAAF
WAAF-BI|Ujung Pandang (Bali)|WAAF_BI|WAAF-BI
WAAF-SY|Ujung Pandang (Surabaya)|WAAF_SY|WAAF-SY
WAAF-NA|Ujung Pandang (Nusa Tenggara)|WAAF_NA|WAAF-NA
WAAF-MS|Ujung Pandang (Makassar)|WAAF_MS|WAAF-MS
WAAF-BN|Ujung Pandang (Balikpapan)|WAAF_BN|WAAF-BN
WAAF-PN|Ujung Pandang (Pangkalan Bun)|WAAF_PN|WAAF-PN
WAAF-MO|Ujung Pandang (Manado)|WAAF_MO|WAAF-MO
WAAF-AN|Ujung Pandang (Ambon)|WAAF_AN|WAAF-AN
WAAF-PA|Ujung Pandang (Papua)|WAAF_PA|WAAF-PA
WBFC|Kota Kinabalu||WBFC
WBGG|Kuching||WBGG
WIIF|Jakarta||WIIF
WIIF-JT|Jakarta (Jakarta)|WIIF_JT|WIIF-JT
WIIF-PP|Jakarta (Pangkalpinang)|WIIF_PP|WIIF-PP
WIIF-PU|Jakarta (Pekanbaru)|WIIF_PU|WIIF-PU
WIIF-PB|Jakarta (Palembang)|WIIF_PB|WIIF-PB
WIIF-MN|Jakarta (Medan)|WIIF_MN|WIIF-MN
WIIF-IS|Jakarta (Upper Indian Ocean)|WIIF_IS|WIIF-IS
WIIF-BC|Jakarta (Banda Aceh)|WIIF_BC|WIIF-BC
WIIF-SG|Jakarta (Semarang)|WIIF_SG|WIIF-SG
WIIF-JG|Jakarta (Yogyakarta)|WIIF_JG|WIIF-JG
WIIF-BD|Jakarta (Bandung)|WIIF_BD|WIIF-BD
WIIF-PK|Jakarta (Pontianak)|WIIF_PK|WIIF-PK
WIIF-NA|Jakarta (Natuna)|WIIF_NA|WIIF-NA
WIIF-TG|Jakarta (Tanjungpinang)|WIIF_TG|WIIF-TG
WIIF-TN|Jakarta (Tanjung Pandan)|WIIF_TN|WIIF-TN
WMFC|Kuala Lumpur||WMFC
WSJC|Singapore||WSJC
YARA|Brisbane (Arafura) 133.7* (125.7)|BN-ARA|YARA
YARL|Brisbane (Armidale) 130.9|BN-ARL|YARL
YASH|Brisbane (Ashmore) 133.4* (123.85)|BN-ASH|YASH
YASP|Melbourne (Alice Springs) 128.85|ML-ASP|YASP
YASW|Melbourne (Alice Springs West) 131.8* (128.85)|ML-ASW|YASW
YAUG|Melbourne (Augusta) 127.05* (123.05)|ML-AUG|YAUG
YBAR|Brisbane (Barra) 123.8* (120.15)|BN-BAR|YBAR
YBIK|Melbourne (Bindook) 129.8* (128.4)|ML-BIK|YBIK
YBKE|Melbourne (Bourke) 128.2* (128.85)|ML-BKE|YBKE
YBLA|Melbourne (Benalla) 132.2|ML-BLA|YBLA
YBUR|Brisbane (Burnett) 123.0* (134.2)|BN-BUR|YBUR
YCNK|Brisbane (Cessnock) 123.4* (130.9)|BN-CNK|YCNK
YCOL|Brisbane Radio (Coral) 133.15* (124.65)|BN-COL|YCOL
YCRS|Melbourne (Cross) 135.8* (118.2)|ML-CRS|YCRS
YCVN|Brisbane (Carnarvon) 133.8* (125.9)|BN-CVN|YCVN
YDOS|Brisbane (Downs) 135.6* (134.2)|BN-DOS|YDOS
YELW|Melbourne (Eildon Weir) 123.75* (132.2)|ML-ELW|YELW
YESP|Melbourne (Esperance) 123.95* (128.85)|ML-ESP|YESP
YFLD|Brisbane Radio (Flinders) 132.85* (124.65)|BN-FLD|YFLD
YFOR|Melbourne (Forrest) 132.7* (128.85)|ML-FOR|YFOR
YGEL|Melbourne (Geraldton) 134.2* (118.2)|ML-GEL|YGEL
YGOL|Brisbane (Gold Coast) 130.4* (134.2)|BN-GOL|YGOL
YGTH|Melbourne (Griffith) 122.75* (132.6)|ML-GTH|YGTH
YGUN|Melbourne (Gundagai) 128.4|ML-GUN|YGUN
YGVE|Melbourne (Grove) 133.8* (118.2)|ML-GVE|YGVE
YHUO|Melbourne (Huon) 122.6|ML-HUO|YHUO
YHWE|Brisbane (Howe) 124.95|BN-HWE|YHWE
YHYD|Melbourne (Hyden) 118.2|ML-HYD|YHYD
YIND|Brisbane Radio (Indian) 129.25|ML-IND|YIND
YINE|Brisbane Radio (Indian East) 123.65* (129.25)|ML-INE|YINE
YINL|Brisbane (Inverell) 134.2|BN-INL|YINL
YINS|Brisbane Radio (Indian South) 123.2* (129.25)|ML-INS|YINS
YISA|Brisbane (Isa) 125.7|BN-ISA|YISA
YJAR|Melbourne (Jarrah) 120.3* (118.2)|ML-JAR|YJAR
YKAT|Melbourne (Katoomba) 133.5* (128.4)|ML-KAT|YKAT
YKEN|Brisbane (Kennedy) 120.15|BN-KEN|YKEN
YKIY|Brisbane (Kimberley) 133.4* (132.1)|BN-KIY|YKIY
YKPL|Brisbane (Keppel) 125.9|BN-KPL|YKPL
YLEA|Melbourne (Leeman) 122.4* (118.2)|ML-LEA|YLEA
YMDE|Brisbane (Mudgee) 133.0* (130.9)|BN-MDE|YMDE
YMEK|Melbourne (Meekatharra) 132.0* (134.0)|ML-MEK|YMEK
YMLD|Brisbane (Maitland) 132.35* (130.9)|BN-MLD|YMLD
YMNN|Brisbane (Manning) 130.1* (130.9)|BN-MNN|YMNN
YMTK|Melbourne (Mount) 133.7* (134.0)|ML-MTK|YMTK
YMUN|Melbourne (Mungo) 132.6|ML-MUN|YMUN
YMZI|Melbourne (Menzies) 134.3* (134.0)|ML-MZI|YMZI
YNEW|Melbourne (Newman) 125.4* (134.0)|ML-NEW|YNEW
YNSA|Brisbane (Noosa) 124.1* (134.2)|BN-NSA|YNSA
YOCN|Brisbane (Ocean) 128.6* (130.9)|BN-OCN|YOCN
YOLW|Melbourne (Onslow) 134.0|ML-OLW|YOLW
YOXL|Melbourne (Oxley) 128.5* (132.6)|ML-OXL|YOXL
YPAR|Melbourne (Paraburdoo) 133.5* (134.0)|ML-PAR|YPAR
YPIY|Melbourne (Pingelly) 133.9* (118.2)|ML-PIY|YPIY
YPOT|Melbourne (Port) 127.0* (134.0)|ML-POT|YPOT
YSDY|Brisbane (Straddy) 134.3* (134.2)|BN-SDY|YSDY
YSNO|Melbourne (Snowy) 124.0* (125.0)|ML-SNO|YSNO
YSTR|Brisbane (Sturt) 134.4* (133.2)|BN-STR|YSTR
YSWY|Brisbane (Swampy) 133.2* (125.9)|BN-SWY|YSWY
YTBD|Melbourne (Tailem Bend) 123.05|ML-TBD|YTBD
YTBP|Brisbane (Tabletop) 120.55* (120.15)|BN-TBP|YTBP
YTRT|Brisbane (Territory North) 123.85|BN-TRT|YTRT
YTRS|Brisbane (Territory South) 133.2* (123.85)|BN-TRS|YTRS
YTSN|Brisbane Radio (Tasman) 124.65|BN-TSN|YTSN
YWAR|Melbourne (Warburton) 124.9* (128.85)|ML-WAR|YWAR
YWEG|Brisbane (Warrego) 132.45* (125.7)|BN-WEG|YWEG
YWIL|Brisbane (Willis) 127.6* (120.15)|BN-WIL|YWIL
YWOL|Melbourne (Wollongong) 125.0|ML-WOL|YWOL
YWON|Melbourne (Wonthaggi) 135.3* (122.6)|ML-WON|YWON
YWRA|Melbourne (Woomera) 132.9* (128.85)|ML-WRA|YWRA
YYWE|Melbourne (Yarrowee) 134.325* (132.6)|ML-YWE|YYWE
ZBPE|Beijing FIR - Beijing||ZBPE
ZBAA|Beijing ACC - Beijing FIR - Beijing||ZBAA
ZBAA-N|Beijing ACC North High Sector - Beijing FIR - Beijing|ZBAA_N|ZBAA-N
ZBAA-S|Beijing ACC South High Sector - Beijing FIR - Beijing|ZBAA_S|ZBAA-S
ZBAA-W|Beijing ACC West High Sector - Beijing FIR - Beijing|ZBAA_W|ZBAA-W
ZBAA-C|Beijing ACC Central Sector - Beijing FIR - Beijing|ZBAA_C|ZBAA-C
ZBHH|Hohhot ACC - Beijing FIR - Hohhot||ZBHH
ZHCC|Zhengzhou ACC - Wuhan FIR - Zhengzhou||ZHCC
ZHHH|Wuhan ACC - Wuhan FIR - Wuhan||ZHHH
ZHWH|Wuhan FIR - Wuhan||ZHWH
ZGHA|Changsha ACC - Guangzhou FIR - Changsha||ZGHA
ZGNN|Nanning ACC - Guangzhou FIR - Nanning||ZGNN
ZGGG|Guangzhou ACC - Guangzhou FIR - Guangzhou||ZGGG
ZGZU|Guangzhou FIR - Guangzhou||ZGZU
ZJSA|Sanya FIR - Sanya||ZJSA
ZJSY-L|Sanya ACC Land Sector - Sanya FIR - Sanya|ZJSY_L|ZJSY-L
ZJSY-O|Sanya ACC Oceanic Sector - Sanya FIR - Sanya|ZJSY_O|ZJSY-O
ZKKP|Pyongyang||ZKKP
ZLHW|Lanzhou FIR - Lanzhou||ZLHW
ZLLL|Lanzhou ACC - Lanzhou FIR - Lanzhou||ZLLL
ZLXY|Xi'an ACC - Lanzhou FIR - Xi'an||ZLXY
ZULS|Lhasa ACC - Kunming FIR - Lhasa||ZULS
ZPKM|Kunming FIR - Kunming||ZPKM
ZSHA|Shanghai FIR - Shanghai FIR - Shanghai||ZSHA
ZSSS|Shanghai ACC - Shanghai FIR - Shanghai||ZSSS
ZSSS-N|Shanghai ACC North High Sector - Shanghai FIR - Shanghai|ZSSS_N|ZSSS-N
ZSSS-S|Shanghai ACC South High Sector - Shanghai FIR - Shanghai|ZSSS_S|ZSSS-S
ZSSS-W|Shanghai ACC West High Sector - Shanghai FIR - Shanghai|ZSSS_W|ZSSS-W
ZSSS-C|Shanghai ACC Central High Sector - Shanghai FIR - Shanghai|ZSSS_C|ZSSS-C
ZSQD|Qingdao ACC - Shanghai FIR - Qingdao||ZSQD
ZSJN|Jinan ACC - Shanghai FIR - Jinan||ZSJN
ZSOF|Hefei ACC - Shanghai FIR - Hefei||ZSOF
ZSCN|Nanchang ACC - Shanghai FIR - Nanchang||ZSCN
ZSAM|Xiamen ACC - Shanghai FIR - Xiamen||ZSAM
ZUUU|Chengdu ACC - Kunming FIR - Chengdu||ZUUU
ZUGY|Guiyang ACC - Kunming FIR - Guiyang||ZUGY
ZPPP|Kunming ACC - Kunming FIR - Kunming||ZPPP
ZWUQ|Urumqi FIR - Urumqi||ZWUQ
ZWWW-N|Urumqi ACC North Sector- Urumqi FIR - Urumqi|ZWWW_N|ZWWW-N
ZWWW-S|Urumqi ACC South Sector- Urumqi FIR - Urumqi|ZWWW_S|ZWWW-S
ZYSH|Shenyang FIR - Shenyang||ZYSH
ZYTX|Shenyang ACC - Shenyang FIR - Shenyang||ZYTX
ZYHB|Harbin ACC - Shenyang FIR - Harbin||ZYHB
ZYTL|Dalian ACC - Shenyang FIR - Dalian||ZYTL
ZMUB|Ulaanbaatar FIR - Ulaanbaatar||ZMUB
ZMUB-A|Ulaanbaatar ACC Altai Sector - Ulaanbaatar FIR - Ulaanbaatar|ZMUB_A|ZMUB-A
ZMUB-B|Ulaanbaatar ACC Bayan Sector - Ulaanbaatar FIR - Ulaanbaatar|ZMUB_B|ZMUB-B
ZMUB-C|Ulaanbaatar ACC Central Sector - Ulaanbaatar FIR - Ulaanbaatar|ZMUB_C|ZMUB-C
ZMUB-D|Ulaanbaatar ACC Dornod Sector - Ulaanbaatar FIR - Ulaanbaatar|ZMUB_D|ZMUB-D
ZMUB-G|Ulaanbaatar ACC Gobi Sector - Ulaanbaatar FIR - Ulaanbaatar|ZMUB_G|ZMUB-G
ZMUB-M|Ulaanbaatar ACC Muren Sector - Ulaanbaatar FIR - Ulaanbaatar|ZMUB_M|ZMUB-M
